dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,1,4,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.1889483065953654,0.2,620,0.1,0.45,0.8181818181818182,-0.1,0.7341666666666666,0.7701238491242803
visa,candle,1,4,clean,matched_condition,visa,source_validated_pool,0.05,0.0297723292469352,0.05,620,0.016666666666666666,0.13333333333333333,0.8888888888888888,-0.03333333333333334,0.80625,0.8108908467134343
visa,candle,1,4,clean,matched_condition,visa,source_validated_pool,0.1,0.09982174688057041,0.1,620,0.05,0.36666666666666664,0.88,-0.05,0.80625,0.8108908467134343
visa,candle,1,4,clean,matched_condition,visa,source_validated_pool,0.2,0.1889483065953654,0.2,620,0.06666666666666667,0.5,0.8823529411764706,-0.13333333333333336,0.80625,0.8108908467134343
visa,candle,1,4,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.043782837127845885,0.05,620,0.0,0.18333333333333332,1.0,-0.05,0.8109722222222222,0.8395323982137978
visa,candle,1,4,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.08756567425569177,0.1,620,0.0,0.26666666666666666,1.0,-0.1,0.8109722222222222,0.8395323982137978
visa,candle,1,4,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.1889483065953654,0.19838709677419356,620,0.016666666666666666,0.36666666666666664,0.9565217391304348,-0.18333333333333335,0.8109722222222222,0.8395323982137978
visa,candle,1,4,jpeg,matched_condition,visa,source_validated_pool,0.05,0.02626970227670753,0.05,620,0.0,0.11666666666666667,1.0,-0.05,0.7991666666666666,0.8159215441141734
visa,candle,1,4,jpeg,matched_condition,visa,source_validated_pool,0.1,0.09632224168126094,0.09838709677419355,620,0.05,0.36666666666666664,0.88,-0.05,0.7991666666666666,0.8159215441141734
visa,candle,1,4,jpeg,matched_condition,visa,source_validated_pool,0.2,0.19089316987740806,0.19838709677419356,620,0.13333333333333333,0.5,0.7894736842105263,-0.06666666666666668,0.7991666666666666,0.8159215441141734
visa,candle,2,0,blur,matched_condition,visa,source_validated_pool,0.05,0.0392156862745098,0.04838709677419355,620,0.05,0.4,0.8888888888888888,0.0,0.8456944444444444,0.8232609581015293
visa,candle,2,0,blur,matched_condition,visa,source_validated_pool,0.1,0.09803921568627451,0.09838709677419355,620,0.18333333333333332,0.6333333333333333,0.7755102040816326,0.08333333333333331,0.8456944444444444,0.8232609581015293
visa,candle,2,0,blur,matched_condition,visa,source_validated_pool,0.2,0.18914185639229422,0.19838709677419356,620,0.2833333333333333,0.8,0.7384615384615385,0.08333333333333331,0.8456944444444444,0.8232609581015293
