dataset,source_dataset,target_class,k_shot,seed,corruption,source_corruption,source_mode,normalization_mode,source_class_limit,source_images_per_class_limit,n_source_classes,partition_allocation,method,unit,alpha,delta,selected_threshold,false_alarm_rate,power,alarm_precision,auroc,ap,n_reference_images,n_proposal_images,n_certification_images,n_source_pool_images,target_pvalue_seconds_per_image,pooled_pvalue_seconds_per_image,threshold_certification_seconds,certificate_delta,certificate_bound_method,n_target_support_scores
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.1884816735982895,0.0,0.0196078431372549,1.0,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0007637989765498787,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0008043849957175553,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.3664921522140503,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0007166510040406138,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0007946169935166836,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.4397905766963959,0.11538461538461539,0.0784313725490196,0.5714285714285714,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0007124530093278736,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.5735294117647058,0.7159507557414058,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0007996060012374073,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5723981900452488,0.7145222167074456,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5754147812971342,0.6994972629574706,190,87,190,467,3.6731150678612967e-07,4.957270560568416e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.21989528834819794,0.0,0.0196078431372549,1.0,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0007086759724188596,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0008002679969649762,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.32460734248161316,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0006899210275150836,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.00079663100768812,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.39790576696395874,0.07692307692307693,0.0784313725490196,0.6666666666666666,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0006845009920652956,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.5882352941176472,0.7093270072016568,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0007940559880807996,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5871040723981901,0.7083400342640388,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.038461538461538464,0.0392156862745098,0.6666666666666666,0.5995475113122173,0.7138845437848526,190,87,190,467,3.714805360061008e-07,4.979480184953321e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0007345649937633425,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0008084629953373224,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0007259179838001728,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0008031830075196922,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0007317090057767928,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.038461538461538464,0.0196078431372549,0.5,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.6206636500754148,0.720361815961972,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0007986339915078133,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.0,0.0,,0.6146304675716441,0.7212945212679434,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.038461538461538464,0.0196078431372549,0.5,0.61236802413273,0.7160500436084642,190,87,190,467,3.523506260440721e-07,4.89480315719719e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.4083769619464874,0.0,0.0196078431372549,1.0,0.6319758672699849,0.7340612972561259,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0007460860069841146,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.6312217194570136,0.7338785190042495,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.6297134238310709,0.738241937316708,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.6319758672699849,0.7340612972561259,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0008029930177144706,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.6312217194570136,0.7338785190042495,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.6297134238310709,0.738241937316708,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.49738219380378723,0.038461538461538464,0.058823529411764705,0.75,0.6319758672699849,0.7340612972561259,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0007168720185291022,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.6312217194570136,0.7338785190042495,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.6297134238310709,0.738241937316708,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.6319758672699849,0.7340612972561259,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0008010800229385495,0.008333333333333333,hoeffding,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.6312217194570136,0.7338785190042495,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.6297134238310709,0.738241937316708,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,8.0
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.5340313911437988,0.11538461538461539,0.09803921568627451,0.625,0.6319758672699849,0.7340612972561259,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0007076639740262181,0.008333333333333333,clopper_pearson,
mpdd,mvtec,bracket_brown,8,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.0,0.0,,0.6312217194570136,0.7338785190042495,190,87,190,467,3.6484410671831723e-07,5.03012840938452e-07,0.0,0.008333333333333333,not_applicable,
