dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
visa,macaroni1,8,2,loio_conformal,1,15.247179985046387
visa,macaroni1,8,2,loio_conformal,2,13.700953483581543
visa,macaroni1,8,2,loio_conformal,3,13.041775703430176
visa,macaroni1,8,2,loio_conformal,4,11.985639572143555
visa,macaroni1,8,2,loio_conformal,5,14.734268188476562
visa,macaroni1,8,2,loio_conformal,6,15.150064468383789
visa,macaroni1,8,2,loio_conformal,7,18.801843643188477
visa,macaroni1,8,3,loio_conformal,0,14.656036376953125
visa,macaroni1,8,3,loio_conformal,1,11.800025939941406
visa,macaroni1,8,3,loio_conformal,2,15.354809761047363
visa,macaroni1,8,3,loio_conformal,3,12.30744743347168
visa,macaroni1,8,3,loio_conformal,4,11.671281814575195
visa,macaroni1,8,3,loio_conformal,5,15.56860637664795
visa,macaroni1,8,3,loio_conformal,6,15.98753833770752
visa,macaroni1,8,3,loio_conformal,7,14.146621704101562
visa,macaroni1,8,4,loio_conformal,0,15.165268898010254
visa,macaroni1,8,4,loio_conformal,1,14.9132661819458
visa,macaroni1,8,4,loio_conformal,2,14.596308708190918
visa,macaroni1,8,4,loio_conformal,3,12.781431198120117
visa,macaroni1,8,4,loio_conformal,4,13.677114486694336
visa,macaroni1,8,4,loio_conformal,5,17.380170822143555
visa,macaroni1,8,4,loio_conformal,6,17.73464012145996
visa,macaroni1,8,4,loio_conformal,7,19.735185623168945
visa,macaroni2,1,0,patch_split_conformal,0,13.604782104492188
visa,macaroni2,1,1,patch_split_conformal,0,12.24433422088623
visa,macaroni2,1,2,patch_split_conformal,0,10.983128547668457
visa,macaroni2,1,3,patch_split_conformal,0,11.214517593383789
visa,macaroni2,1,4,patch_split_conformal,0,12.20384693145752
visa,macaroni2,2,0,loio_conformal,0,20.82063865661621
visa,macaroni2,2,0,loio_conformal,1,20.74249839782715
visa,macaroni2,2,1,loio_conformal,0,20.48093032836914
visa,macaroni2,2,1,loio_conformal,1,16.74981117248535
visa,macaroni2,2,2,loio_conformal,0,23.441987991333008
visa,macaroni2,2,2,loio_conformal,1,18.615785598754883
visa,macaroni2,2,3,loio_conformal,0,20.544082641601562
visa,macaroni2,2,3,loio_conformal,1,18.0706729888916
visa,macaroni2,2,4,loio_conformal,0,17.868465423583984
visa,macaroni2,2,4,loio_conformal,1,18.83514404296875
visa,macaroni2,4,0,loio_conformal,0,19.51068687438965
visa,macaroni2,4,0,loio_conformal,1,14.664892196655273
visa,macaroni2,4,0,loio_conformal,2,17.330707550048828
visa,macaroni2,4,0,loio_conformal,3,16.29200553894043
visa,macaroni2,4,1,loio_conformal,0,20.255399703979492
visa,macaroni2,4,1,loio_conformal,1,14.868813514709473
visa,macaroni2,4,1,loio_conformal,2,15.147021293640137
visa,macaroni2,4,1,loio_conformal,3,14.899771690368652
visa,macaroni2,4,2,loio_conformal,0,16.657032012939453
visa,macaroni2,4,2,loio_conformal,1,20.902132034301758
visa,macaroni2,4,2,loio_conformal,2,18.429439544677734
visa,macaroni2,4,2,loio_conformal,3,17.053890228271484
visa,macaroni2,4,3,loio_conformal,0,16.85506820678711
visa,macaroni2,4,3,loio_conformal,1,16.241064071655273
visa,macaroni2,4,3,loio_conformal,2,21.38631820678711
