dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,macaroni1,2,3,loio_conformal,17.138090133666992,0.42002105712890625,16.92807960510254,17.348100662231445,17.138090133666992,0.42002105712890625,2
visa,macaroni1,2,4,loio_conformal,19.256936073303223,2.084345817565918,18.214763164520264,20.29910898208618,19.256936073303223,2.084345817565918,2
visa,macaroni1,4,0,loio_conformal,13.567196369171143,1.0325870513916016,12.606041193008423,14.783946752548218,13.822791576385498,1.3724110106987797,4
visa,macaroni1,4,1,loio_conformal,13.543682098388672,1.4758224487304688,12.194643020629883,15.246925830841064,13.897886753082275,1.960572928315435,4
visa,macaroni1,4,2,loio_conformal,15.364906311035156,0.045590877532958984,15.327422857284546,16.63181710243225,16.59433364868164,2.1653608200874013,4
visa,macaroni1,4,3,loio_conformal,15.731950283050537,1.3433775901794434,14.323407888412476,16.930366039276123,15.521823644638062,1.6454722426326178,4
visa,macaroni1,4,4,loio_conformal,17.140603065490723,1.933244228363037,15.93295931816101,19.02426242828369,17.81661868095398,3.433698357845755,4
visa,macaroni1,8,0,loio_conformal,13.564826011657715,0.6725540161132812,12.7167387008667,13.970420837402344,13.881035804748535,1.752087311447352,8
visa,macaroni1,8,1,loio_conformal,14.308808326721191,0.7682442665100098,13.211796522140503,14.904016971588135,14.31994903087616,1.955044099144132,8
visa,macaroni1,8,2,loio_conformal,14.942166328430176,1.5708017349243164,13.536159038543701,15.673234701156616,14.951640486717224,2.0311950650629913,8
visa,macaroni1,8,3,loio_conformal,14.401329040527344,1.3767433166503906,12.180592060089111,15.40825891494751,13.936545968055725,1.6505136654427854,8
visa,macaroni1,8,4,loio_conformal,15.039267539978027,1.8099946975708008,14.366510152816772,17.468788146972656,15.747923254966736,2.1783082854793148,8
visa,macaroni2,1,0,patch_split_conformal,13.604782104492188,0.0,13.604782104492188,13.604782104492188,13.604782104492188,0.0,1
visa,macaroni2,1,1,patch_split_conformal,12.24433422088623,0.0,12.24433422088623,12.24433422088623,12.24433422088623,0.0,1
visa,macaroni2,1,2,patch_split_conformal,10.983128547668457,0.0,10.983128547668457,10.983128547668457,10.983128547668457,0.0,1
visa,macaroni2,1,3,patch_split_conformal,11.214517593383789,0.0,11.214517593383789,11.214517593383789,11.214517593383789,0.0,1
visa,macaroni2,1,4,patch_split_conformal,12.20384693145752,0.0,12.20384693145752,12.20384693145752,12.20384693145752,0.0,1
visa,macaroni2,2,0,loio_conformal,20.78156852722168,0.03907012939453125,20.762033462524414,20.801103591918945,20.78156852722168,0.03907012939453125,2
visa,macaroni2,2,1,loio_conformal,18.615370750427246,1.8655595779418945,17.6825909614563,19.548150539398193,18.615370750427246,1.8655595779418945,2
visa,macaroni2,2,2,loio_conformal,21.028886795043945,2.4131011962890625,19.822336196899414,22.235437393188477,21.028886795043945,2.4131011962890625,2
visa,macaroni2,2,3,loio_conformal,19.307377815246582,1.2367048263549805,18.689025402069092,19.925730228424072,19.307377815246582,1.2367048263549805,2
visa,macaroni2,2,4,loio_conformal,18.351804733276367,0.4833393096923828,18.110135078430176,18.59347438812256,18.351804733276367,0.4833393096923828,2
visa,macaroni2,4,0,loio_conformal,16.81135654449463,1.3329076766967773,15.88522720336914,17.875702381134033,16.949573040008545,1.7576069783834145,4
visa,macaroni2,4,1,loio_conformal,15.023396492004395,0.13910388946533203,14.892032146453857,16.424115896224976,16.29275155067444,2.2903750036981463,4
visa,macaroni2,4,2,loio_conformal,17.74166488647461,0.8862037658691406,16.954675674438477,19.04761266708374,18.260623455047607,1.660856483881081,4
visa,macaroni2,4,3,loio_conformal,16.54806613922119,0.36022090911865234,16.214454650878906,17.98788070678711,17.654269218444824,2.1721748908516325,4
visa,macaroni2,4,4,loio_conformal,15.445190906524658,0.7167482376098633,14.991906881332397,17.12403416633606,16.6707501411438,2.8889040743466454,4
visa,macaroni2,8,0,loio_conformal,15.599915504455566,0.9863615036010742,14.70276403427124,16.28072500228882,17.230928540229797,4.915767800111663,8
visa,macaroni2,8,1,loio_conformal,15.086332321166992,0.8074941635131836,14.32947826385498,15.950091123580933,15.851379752159119,2.377818471257008,8
visa,macaroni2,8,2,loio_conformal,16.363252639770508,0.9680333137512207,15.160398960113525,16.9986310005188,16.08504354953766,1.2718329405850046,8
visa,macaroni2,8,3,loio_conformal,15.560993194580078,0.6300101280212402,15.096816301345825,16.24579405784607,16.25561273097992,2.297828117958409,8
visa,macaroni2,8,4,loio_conformal,14.506041049957275,0.9559793472290039,13.657767534255981,15.379592418670654,15.462404251098633,3.087617974226643,8
visa,pcb1,1,0,patch_split_conformal,13.527548789978027,0.0,13.527548789978027,13.527548789978027,13.527548789978027,0.0,1
visa,pcb1,1,1,patch_split_conformal,14.85747241973877,0.0,14.85747241973877,14.85747241973877,14.85747241973877,0.0,1
visa,pcb1,1,2,patch_split_conformal,14.618033409118652,0.0,14.618033409118652,14.618033409118652,14.618033409118652,0.0,1
visa,pcb1,1,3,patch_split_conformal,13.659151077270508,0.0,13.659151077270508,13.659151077270508,13.659151077270508,0.0,1
visa,pcb1,1,4,patch_split_conformal,13.907137870788574,0.0,13.907137870788574,13.907137870788574,13.907137870788574,0.0,1
visa,pcb1,2,0,loio_conformal,19.429662704467773,0.4391975402832031,19.210063934326172,19.649261474609375,19.429662704467773,0.4391975402832031,2
visa,pcb1,2,1,loio_conformal,25.6392822265625,3.110593795776367,24.083985328674316,27.194579124450684,25.6392822265625,3.110593795776367,2
visa,pcb1,2,2,loio_conformal,22.675379753112793,0.17146778106689453,22.589645862579346,22.76111364364624,22.675379753112793,0.17146778106689453,2
visa,pcb1,2,3,loio_conformal,23.263172149658203,0.6891155242919922,22.918614387512207,23.6077299118042,23.263172149658203,0.6891155242919922,2
visa,pcb1,2,4,loio_conformal,18.49988842010498,0.4597635269165039,18.27000665664673,18.729770183563232,18.49988842010498,0.4597635269165039,2
visa,pcb1,4,0,loio_conformal,18.498245239257812,0.23396015167236328,18.330074787139893,19.501410961151123,19.333240509033203,1.665577792875065,4
visa,pcb1,4,1,loio_conformal,22.479811668395996,2.776963233947754,20.920324325561523,24.128075122833252,22.56858777999878,3.8196263792051752,4
visa,pcb1,4,2,loio_conformal,18.712937355041504,1.7060298919677734,17.281959056854248,20.371711254119873,18.940732955932617,2.096830560081472,4
visa,pcb1,4,3,loio_conformal,21.111595153808594,3.233445167541504,17.89331817626953,24.183603763580322,20.96532678604126,3.415252808727118,4
visa,pcb1,4,4,loio_conformal,15.95128059387207,0.47513675689697266,15.573407649993896,16.435019969940186,16.05714702606201,0.6625775406789775,4
visa,pcb1,8,0,loio_conformal,16.749011039733887,1.174168586730957,16.001776218414307,18.159735679626465,17.428621649742126,2.1695536793100048,8
visa,pcb1,8,1,loio_conformal,16.342143058776855,0.6262636184692383,15.935290336608887,21.70117473602295,19.033398032188416,4.297656482283595,8
visa,pcb1,8,2,loio_conformal,17.879069328308105,1.6803398132324219,16.383426189422607,18.63648557662964,17.800174355506897,2.036408503264074,8
visa,pcb1,8,3,loio_conformal,16.650168418884277,1.0919828414916992,15.867359399795532,20.18973207473755,18.288762092590332,3.1138987319748264,8
visa,pcb1,8,4,loio_conformal,16.14281463623047,0.3904542922973633,15.802735090255737,16.694266319274902,16.339116096496582,1.1169836507382653,8
visa,pcb2,1,0,patch_split_conformal,12.294386863708496,0.0,12.294386863708496,12.294386863708496,12.294386863708496,0.0,1
visa,pcb2,1,1,patch_split_conformal,16.03912925720215,0.0,16.03912925720215,16.03912925720215,16.03912925720215,0.0,1
visa,pcb2,1,2,patch_split_conformal,13.110898971557617,0.0,13.110898971557617,13.110898971557617,13.110898971557617,0.0,1
