dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,1,2,clean,matched_condition,mvtec,source_validated_pool,0.2,0.19419642857142858,0.19914346895074947,467,0.0,0.38333333333333336,1.0,-0.2,0.8959722222222223,0.8995262150074365
visa,candle,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,467,0.0,0.0,,-0.05,0.8747222222222223,0.8835858923232259
visa,candle,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.07366071428571429,0.07066381156316917,467,0.0,0.0,,-0.1,0.8747222222222223,0.8835858923232259
visa,candle,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.2,0.19914346895074947,467,0.0,0.08333333333333333,1.0,-0.2,0.8747222222222223,0.8835858923232259
visa,candle,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.03125,0.04925053533190578,467,0.0,0.0,,-0.05,0.9069444444444443,0.9162874260374424
visa,candle,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09649122807017543,0.09850107066381156,467,0.0,0.08333333333333333,1.0,-0.1,0.9069444444444443,0.9162874260374424
visa,candle,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19101123595505617,0.19914346895074947,467,0.0,0.2833333333333333,1.0,-0.2,0.9069444444444443,0.9162874260374424
visa,candle,1,3,blur,matched_condition,mvtec,source_validated_pool,0.05,0.042316258351893093,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8763888888888889,0.840536523357464
visa,candle,1,3,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08177570093457943,0.09850107066381156,467,0.0,0.016666666666666666,1.0,-0.1,0.8763888888888889,0.840536523357464
visa,candle,1,3,blur,matched_condition,mvtec,source_validated_pool,0.2,0.1920374707259953,0.19914346895074947,467,0.016666666666666666,0.16666666666666666,0.9090909090909091,-0.18333333333333335,0.8763888888888889,0.840536523357464
visa,candle,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.0400890868596882,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8254166666666667,0.7951783878508033
visa,candle,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08764044943820225,0.09850107066381156,467,0.016666666666666666,0.016666666666666666,0.5,-0.08333333333333334,0.8254166666666667,0.7951783878508033
visa,candle,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.1926829268292683,0.19914346895074947,467,0.016666666666666666,0.18333333333333332,0.9166666666666666,-0.18333333333333335,0.8254166666666667,0.7951783878508033
visa,candle,1,3,clean,matched_condition,mvtec,source_validated_pool,0.05,0.042316258351893093,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8804166666666666,0.847708604969016
visa,candle,1,3,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08463251670378619,0.09635974304068523,467,0.016666666666666666,0.016666666666666666,0.5,-0.08333333333333334,0.8804166666666666,0.847708604969016
visa,candle,1,3,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18925233644859812,0.19914346895074947,467,0.016666666666666666,0.16666666666666666,0.9090909090909091,-0.18333333333333335,0.8804166666666666,0.847708604969016
visa,candle,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,467,0.0,0.0,,-0.05,0.9102777777777777,0.8917701603601413
visa,candle,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.0738255033557047,0.09635974304068523,467,0.0,0.0,,-0.1,0.9102777777777777,0.8917701603601413
visa,candle,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.17857142857142858,0.18843683083511778,467,0.0,0.03333333333333333,1.0,-0.2,0.9102777777777777,0.8917701603601413
visa,candle,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.049107142857142856,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8899999999999999,0.8726857228120711
visa,candle,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.08258928571428571,0.09850107066381156,467,0.0,0.016666666666666666,1.0,-0.1,0.8899999999999999,0.8726857228120711
visa,candle,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.20098039215686275,0.1948608137044968,467,0.016666666666666666,0.15,0.9,-0.18333333333333335,0.8899999999999999,0.8726857228120711
visa,candle,1,4,blur,matched_condition,mvtec,source_validated_pool,0.05,0.03355704697986577,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8027777777777778,0.8218795776305905
visa,candle,1,4,blur,matched_condition,mvtec,source_validated_pool,0.1,0.09133489461358314,0.09850107066381156,467,0.0,0.06666666666666667,1.0,-0.1,0.8027777777777778,0.8218795776305905
visa,candle,1,4,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18048780487804877,0.19914346895074947,467,0.016666666666666666,0.18333333333333332,0.9166666666666666,-0.18333333333333335,0.8027777777777778,0.8218795776305905
visa,candle,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.035634743875278395,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.735,0.7713474889333951
visa,candle,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.0911214953271028,0.09850107066381156,467,0.0,0.1,1.0,-0.1,0.735,0.7713474889333951
visa,candle,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.17757009345794392,0.19700214132762311,467,0.016666666666666666,0.16666666666666666,0.9090909090909091,-0.18333333333333335,0.735,0.7713474889333951
visa,candle,1,4,clean,matched_condition,mvtec,source_validated_pool,0.05,0.03355704697986577,0.04925053533190578,467,0.0,0.016666666666666666,1.0,-0.05,0.8070833333333333,0.8144248717392428
visa,candle,1,4,clean,matched_condition,mvtec,source_validated_pool,0.1,0.09268292682926829,0.09850107066381156,467,0.016666666666666666,0.1,0.8571428571428571,-0.08333333333333334,0.8070833333333333,0.8144248717392428
